,Name,Type,Area,Neighborhood,Address,Lat,Long,Price,Comida_rating,Servicio_rating,Ambiente_rating,Votes,Menu_ejecutivo,Acceso_discapacitados,Estacionamientos,Kosher,Wifi,Domicilio,Dog_friendly,agg_rating,text
756,Blue Moon TapHouse ,"['Americana', 'Latinoamericana']",Panamá,Casco Antiguo,"Casa Blue Moon, Plaza Herrera",8.9515956293699,-79.53667468158001,28,4.4,4.3,4.8,386,1,0,0,0,0,0,1,13.5,Blue Moon TapHouse  (386 Check-ins)<br>Price: $28.<br>Rating: 13.5/15.
853,Inédito ,['Tapas'],Panamá,Marbella/Area Bancaria,"Av. Balboa con Anastacio Ruiz, Plaza Balboa Boutiques, segundo piso.",8.9756802733232,-79.52057076323001,28,4.0,4.0,4.5,561,0,1,1,0,1,1,0,12.5,Inédito  (561 Check-ins)<br>Price: $28.<br>Rating: 12.5/15.
694,Il Grillo ,"['Italiana', 'Fusion']",Panamá,Costa del Este,"Av. Centenario, Plaza 507, Local 9, Entre el Super 99, Banesco",9.0167386176965,-79.465042590738,29,4.5,4.3,4.4,1486,0,1,1,0,1,1,0,13.200000000000001,Il Grillo  (1486 Check-ins)<br>Price: $29.<br>Rating: 13.2/15.
685,Hacienda Real ,['Parrillada'],Panamá,Bella Vista,Calle 49 y Colombia,8.9771536498451,-79.528119564056,29,4.5,4.4,4.3,2933,1,1,1,0,1,0,0,13.2,Hacienda Real  (2933 Check-ins)<br>Price: $29.<br>Rating: 13.2/15.
669,Bruttito ,['Fusion'],Panamá,Paitilla/Punta Pacifica,"Via Israel, Multiplaza Mall, piso 2 Luxury Av.",8.9840617737308,-79.511245116591,29,4.6,4.5,4.5,339,0,1,1,0,1,0,0,13.6,Bruttito  (339 Check-ins)<br>Price: $29.<br>Rating: 13.6/15.
668,Tre Scalini (Costa del Este) ,['Italiana'],Panamá,Costa del Este,Avenida Principal,9.0159509090015,-79.472478616525,29,4.6,4.4,4.5,348,0,1,1,0,1,0,0,13.5,Tre Scalini (Costa del Este)  (348 Check-ins)<br>Price: $29.<br>Rating: 13.5/15.
746,Pastissima (Casco Antiguo) ,['Italiana'],Panamá,Casco Antiguo,"Calle 9na oeste, diagonal a Plaza Herrera",8.9519017788803,-79.5366476842,29,4.4,4.3,4.5,849,0,0,0,0,1,0,0,13.2,Pastissima (Casco Antiguo)  (849 Check-ins)<br>Price: $29.<br>Rating: 13.2/15.
909,Molas Hotel Panamá ,"['Internacional', 'Panameña']",Panamá,Marbella/Area Bancaria,"Vía España Nro. 111, Edificio Hotel El Panama",8.9841361090046,-79.528017567218,29,3.9,3.8,3.9,90,1,1,1,0,1,1,0,11.6,Molas Hotel Panamá  (90 Check-ins)<br>Price: $29.<br>Rating: 11.6/15.
738,Mr. Limón Express (Balboa Boutique) ,['Peruana'],Panamá,Marbella/Area Bancaria,"Av. Balboa, Balboa Boutique, piso 1",8.9761071536359,-79.520939290524,29,4.4,4.4,4.1,3049,0,1,1,0,1,1,0,12.9,Mr. Limón Express (Balboa Boutique)  (3049 Check-ins)<br>Price: $29.<br>Rating: 12.9/15.
817,La Septima Central ,['Internacional'],Panamá,Casco Antiguo,Avenida Séptima Central,8.953257306076198,-79.53800439523,29,4.2,4.0,4.3,979,0,1,0,0,1,0,0,12.5,La Septima Central  (979 Check-ins)<br>Price: $29.<br>Rating: 12.5/15.
916,Red Lion (Casco Viejo) ,['Internacional'],Panamá,Casco Antiguo,Avenida Eloy Alfaro,8.9528858189065,-79.534810066289,29,3.6,3.7,4.0,117,0,0,0,0,1,0,0,11.3,Red Lion (Casco Viejo)  (117 Check-ins)<br>Price: $29.<br>Rating: 11.3/15.
882,One Restaurant ,"['Gourmet', 'Tapas']",Panamá,Paitilla/Punta Pacifica,Terraza hotel Radisson Decapolis,8.977337779878301,-79.517125859857,29,4.2,4.1,4.2,373,0,0,1,0,1,0,0,12.5,One Restaurant  (373 Check-ins)<br>Price: $29.<br>Rating: 12.5/15.
707,Market ,['Internacional'],Panamá,Bella Vista,"Calle 48 Ricardo Alfaro, entre Calle Uruguay y Aquilino de la Guardia",8.9778530785394,-79.524364471436,29,4.5,4.2,4.5,763,0,0,0,0,0,0,0,13.2,Market  (763 Check-ins)<br>Price: $29.<br>Rating: 13.2/15.
714,Puntarenas ,"['Peruana', 'Fusion']",Panamá,El Carmen/El Cangrejo,Avenida Eusebio Morales,8.986831278467301,-79.52559761703,29,4.5,4.5,4.3,604,0,1,1,0,1,0,0,13.3,Puntarenas  (604 Check-ins)<br>Price: $29.<br>Rating: 13.3/15.
719,Tre Scalini (Area Bancaria) ,['Italiana'],Panamá,Bella Vista,Calle 52,8.980905115236501,-79.526102542877,29,4.5,4.3,4.3,477,0,1,1,0,1,0,0,13.100000000000001,Tre Scalini (Area Bancaria)  (477 Check-ins)<br>Price: $29.<br>Rating: 13.1/15.
736,Fandango ,['Española'],Panamá,Obarrio,"Calle 60, N 30A",8.9884672732037,-79.517500698566,30,4.5,4.6,4.5,101,1,0,1,0,1,0,0,13.6,Fandango  (101 Check-ins)<br>Price: $30.<br>Rating: 13.6/15.
660,Spice Market ,"['Asiática', 'Fusion']",Panamá,Obarrio,"Esquina de Vía Brasil con Vía Israel, Street Mall, frente a la rotonda",8.9841611225867,-79.513809978962,30,4.6,4.4,4.4,936,1,1,1,0,1,0,0,13.4,Spice Market  (936 Check-ins)<br>Price: $30.<br>Rating: 13.4/15.
672,Laduree ,['Francesa'],Panamá,Obarrio,"Calle 54 Este con Calle 50, Soho Mall",8.982866957385198,-79.519765626984,30,4.6,4.3,4.7,263,0,1,1,0,1,0,0,13.599999999999998,Laduree  (263 Check-ins)<br>Price: $30.<br>Rating: 13.6/15.
682,Mr. Limón (Costa del Este) ,['Peruana'],Panamá,Costa del Este,"Av. Centenario, Edificio Boulevard del Este, Local 1",9.0162971125261,-79.46897267087499,30,4.5,4.4,4.3,5542,0,1,1,0,1,1,0,13.2,Mr. Limón (Costa del Este)  (5542 Check-ins)<br>Price: $30.<br>Rating: 13.2/15.
907,Society Café ,['Internacional'],Panamá,Marbella/Area Bancaria,Avenida Balboa y calle Aquilino de la Guardia,8.972027,-79.532255,30,3.9,4.2,4.3,104,0,1,1,0,1,0,0,12.399999999999999,Society Café  (104 Check-ins)<br>Price: $30.<br>Rating: 12.4/15.
737,La Strega Ristorante ,"['Italiana', 'Gourmet']",Panamá,Bella Vista,Calle 50 con Av. Federico Boyd. Casa 1206,8.9789008943811,-79.526541419327,30,4.4,4.3,4.4,8246,0,1,1,0,1,1,0,13.1,La Strega Ristorante  (8246 Check-ins)<br>Price: $30.<br>Rating: 13.1/15.
902,Decapolis Fusion ,['Fusion'],Panamá,Marbella/Area Bancaria,"Avenida Balboa, frente a Multicentro, dentro del Hotel Decapolis",8.9771112601839,-79.517015218735,30,4.0,3.7,3.9,87,1,1,1,0,0,0,0,11.6,Decapolis Fusion  (87 Check-ins)<br>Price: $30.<br>Rating: 11.6/15.
826,Término Medio ,"['Parrillada', 'Internacional']",Panamá,San Francisco,"Calle 67, llegando a Vía Israel",8.988313880398,-79.510598033666,30,4.2,4.5,4.4,387,1,1,1,0,1,1,0,13.1,Término Medio  (387 Check-ins)<br>Price: $30.<br>Rating: 13.1/15.
987,The Strangers Club ,['Internacional'],Panamá,Casco Antiguo,Av. Central con calle B,8.9530119364815,-79.537936449051,31,4.5,4.6,4.7,230,0,0,0,0,1,0,0,13.8,The Strangers Club  (230 Check-ins)<br>Price: $31.<br>Rating: 13.8/15.
1014,La Fisheria ,"['Cevicheria', 'Internacional']",Panamá,Casco Antiguo,"Avenida Central con Calle 9, Edif. Montefiore",8.952210000000001,-79.53644399999999,31,4.1,4.0,4.0,91,0,0,0,0,1,0,0,12.1,La Fisheria  (91 Check-ins)<br>Price: $31.<br>Rating: 12.1/15.
998,Parrillada Martin Fierro ,"['Parrillada', 'Argentina']",Panamá,El Carmen/El Cangrejo,"Calle Eusebio A. Morales, No. 21",8.986436866255099,-79.52533006668101,31,4.4,4.3,4.0,318,0,0,1,0,0,0,0,12.7,Parrillada Martin Fierro  (318 Check-ins)<br>Price: $31.<br>Rating: 12.7/15.
1003,L'osteria ,['Italiana'],Panamá,Casco Antiguo,"Calle 7ma Este, Hotel Casa del Horno",8.95317,-79.535488,31,4.3,4.2,4.0,868,1,0,0,0,1,0,0,12.5,L'osteria  (868 Check-ins)<br>Price: $31.<br>Rating: 12.5/15.
978,Caminito's (Costa del Este) ,"['Argentina', 'Parrillada']",Panamá,Costa del Este,"Emporios del Este, local No. 8",9.0159910921114,-79.468295574154,31,4.5,4.2,4.0,824,0,1,1,0,1,0,0,12.7,Caminito's (Costa del Este)  (824 Check-ins)<br>Price: $31.<br>Rating: 12.7/15.
1023,MoMa ,"['Internacional', 'Fusion']",Panamá,Obarrio,"Calle 58, entre la esquina de Felipe Motta y C&W",8.9877999212467,-79.519092589617,31,4.3,4.2,4.5,158,0,1,1,0,1,0,0,13.0,MoMa  (158 Check-ins)<br>Price: $31.<br>Rating: 13.0/15.
949,Muh Panama ,"['Parrillada', 'Americana']",Panamá,San Francisco,"Calle 50 con calle 76, pasando el rey de calle 50, al lado de CREMAPAN",8.9931444646905,-79.502991959453,31,4.6,4.3,4.1,2807,0,1,1,0,1,0,0,12.999999999999998,Muh Panama  (2807 Check-ins)<br>Price: $31.<br>Rating: 13.0/15.
1027,Milano ,"['Italiana', 'Latinoamericana']",Panamá,Casco Antiguo,Plaza Bolivar,8.9534881891483,-79.533679112792,31,4.1,4.1,4.0,293,0,1,0,0,0,0,0,12.2,Milano  (293 Check-ins)<br>Price: $31.<br>Rating: 12.2/15.
1029,Costa Nova ,['Internacional'],Panamá,Costa del Este,"Calle la Rotonda, The Westin Panama, Área del lobby",9.0103704294378,-79.474097729253,31,4.0,4.2,4.3,95,0,0,1,0,1,0,0,12.5,Costa Nova  (95 Check-ins)<br>Price: $31.<br>Rating: 12.5/15.
969,Cafe Bahia ,['Internacional'],Panamá,San Francisco,"Via Israel y Calle 77, dentro del Hotel Sheraton",8.9893192777631,-79.501404762268,31,4.6,4.6,4.3,204,0,1,1,0,0,0,0,13.5,Cafe Bahia  (204 Check-ins)<br>Price: $31.<br>Rating: 13.5/15.
1024,Arts ,['Internacional'],Panamá,Bella Vista,"Calle 50, Hotel Riu, Planta baja",8.981286618017199,-79.52103853225701,31,4.3,4.1,4.2,130,0,1,1,0,0,0,0,12.599999999999998,Arts  (130 Check-ins)<br>Price: $31.<br>Rating: 12.6/15.
1026,Aurum ,['Internacional'],Panamá,Paitilla/Punta Pacifica,"Av. Balboa y Calle 53 Esquina, Hotel las Américas Golden Tower",8.9778530785394,-79.516881108284,32,4.2,4.3,4.2,268,1,1,1,0,1,0,0,12.7,Aurum  (268 Check-ins)<br>Price: $32.<br>Rating: 12.7/15.
1005,Numen ,"['Fusion', 'Internacional']",Panamá,Casco Antiguo,"Av. Central con Calle A y Calle B, Santa Ana",8.9529059552746,-79.537861347198,32,4.3,4.3,4.8,296,0,1,1,0,1,1,1,13.399999999999999,Numen  (296 Check-ins)<br>Price: $32.<br>Rating: 13.4/15.
984,Abanda ,['Española'],Panamá,Marbella/Area Bancaria,"Calle 47 este, duplex 3, frente a la floristería Marbella",8.978058386876901,-79.521184651312,32,4.5,4.6,4.3,454,0,1,1,0,0,0,0,13.399999999999999,Abanda  (454 Check-ins)<br>Price: $32.<br>Rating: 13.4/15.
989,Mercao ,"['Panameña', 'De Autor']",Panamá,Costa del Este,"Av. de la Rotonda, Ocean Mall, piso 2",9.010120706699698,-79.474657773972,32,4.4,4.5,4.4,1942,0,0,1,0,1,0,0,13.3,Mercao  (1942 Check-ins)<br>Price: $32.<br>Rating: 13.3/15.
981,The Dining Room At American Trade Hotel ,"['De Autor', 'Internacional']",Panamá,Casco Antiguo,"Avenida Central, entre calle 9 y 10 Oeste   Frente a Plaza Herrera",8.952434338529802,-79.536665081978,32,4.5,4.5,4.7,672,0,1,1,0,1,0,1,13.7,The Dining Room At American Trade Hotel  (672 Check-ins)<br>Price: $32.<br>Rating: 13.7/15.
974,Assisi ,"['Italiana', 'Mediterránea', 'Pizzeria']",Panamá,San Francisco,"Calle 71, Via Israel. Con Ave 5 C Sur",8.988513900386,-79.507541656494,33,4.5,4.5,4.5,1953,0,1,1,0,1,1,1,13.5,Assisi  (1953 Check-ins)<br>Price: $33.<br>Rating: 13.5/15.
1030,Central Gastrobar ,['Panameña'],Panamá,Casco Antiguo,"Calle 8va, entrada a la presidencia, Casa Morales   Piso 3",8.953676967849301,-79.535530507564,33,3.8,3.9,4.4,281,0,0,0,0,1,0,0,12.1,Central Gastrobar  (281 Check-ins)<br>Price: $33.<br>Rating: 12.1/15.
1025,Brio Brasserie ,"['Americana', 'Francesa']",Panamá,Bella Vista,Calle 47 y Calle Uruguay Hotel Waldorf Astoria,8.9769417014896,-79.523677825928,33,4.2,4.3,4.1,309,1,1,1,0,0,0,0,12.6,Brio Brasserie  (309 Check-ins)<br>Price: $33.<br>Rating: 12.6/15.
1028,Lula by Darna ,"['De Autor', 'Fusion']",Panamá,Obarrio,"Calle 55 y Ave. Samuel Lewis, Plaza Obarrio, local 9 y 10",8.9858434257448,-79.520995616913,33,4.1,4.1,4.2,176,1,1,1,1,1,0,0,12.399999999999999,Lula by Darna  (176 Check-ins)<br>Price: $33.<br>Rating: 12.4/15.
967,Corvina y Caña ,['Latinoamericana'],Panamá,Marbella/Area Bancaria,"Calle 52 y Ricardo Arias, Hotel Marriott Panamá",8.981920646212,-79.52425418703301,33,4.6,4.4,4.6,318,0,1,1,0,1,0,0,13.6,Corvina y Caña  (318 Check-ins)<br>Price: $33.<br>Rating: 13.6/15.
1006,Marzola ,['Argentina'],Panamá,Casco Antiguo,Avenida A Calle 8A. Edificio Casa Altar de Oro. San Felipe,8.9515205559732,-79.53595197790999,33,4.3,4.1,4.6,169,0,0,0,0,0,0,0,12.999999999999998,Marzola  (169 Check-ins)<br>Price: $33.<br>Rating: 13.0/15.
965,Saril ,"['Panameña', 'Creativa']",Panamá,Marbella/Area Bancaria,"Calle Uruguay con Av. Balboa, pb hotel Le Meridien",8.9760000689228,-79.5251707636,33,4.6,4.6,4.4,444,0,1,1,0,1,0,0,13.6,Saril  (444 Check-ins)<br>Price: $33.<br>Rating: 13.6/15.
1032,Panaviera Pool Bar ,['Tapas'],Panamá,Paitilla/Punta Pacifica,"Trump Ocean Club, piso 66, Ocean Sun Casino",8.975349435508901,-79.507387429476,33,3.7,3.7,4.5,83,0,0,1,0,1,0,0,11.9,Panaviera Pool Bar  (83 Check-ins)<br>Price: $33.<br>Rating: 11.9/15.
925,Casa Alejandro ,['Española'],Panamá,Bella Vista,Avenida 3 a S con Aquilino de la Guardia,8.979914265861199,-79.526054263115,33,4.8,4.5,4.2,1036,0,1,1,0,1,0,0,13.5,Casa Alejandro  (1036 Check-ins)<br>Price: $33.<br>Rating: 13.5/15.
929,Miss Cho ,"['Fusion', 'Japonesa']",Panamá,Obarrio,"Av. Ricardo Arango, entre calle 60 y 61, Edif Centro Mall",8.986903140259802,-79.515899419785,33,4.7,4.4,4.8,3275,0,1,1,0,1,1,0,13.900000000000002,Miss Cho  (3275 Check-ins)<br>Price: $33.<br>Rating: 13.9/15.
950,Cinco (5inco) ,"['Creativa', 'Internacional']",Panamá,San Francisco,Calle 69 Casa 115. Estamos en Waze como 5inco Panama,8.9883319841881,-79.508979320526,33,4.6,4.5,4.6,1539,0,1,1,0,1,0,0,13.7,Cinco (5inco)  (1539 Check-ins)<br>Price: $33.<br>Rating: 13.7/15.
948,Segundo Muelle (San Francisco) ,"['Peruana', 'Pescados y Mariscos']",Panamá,San Francisco,Calle Crisantemos Nº 16 esquina con calle 68,8.989626592342802,-79.51033115387,33,4.6,4.5,4.4,3911,0,1,1,0,1,0,1,13.5,Segundo Muelle (San Francisco)  (3911 Check-ins)<br>Price: $33.<br>Rating: 13.5/15.
956,Emma's ,"['De Autor', 'Del Mundo']",Panamá,Marbella/Area Bancaria,"Av. Anastacio Ruiz, Terrazas Marbella",8.9788711,-79.51962259999999,34,4.6,4.6,4.5,901,0,1,1,0,1,0,1,13.7,Emma's  (901 Check-ins)<br>Price: $34.<br>Rating: 13.7/15.
988,LOLA Mía ,"['Fusion', 'Peruana', 'Asiática']",Panamá,Casco Antiguo,Av. Central con Calle A y Calle B . Dentro de La Concordia Boutique Hotel,8.952889689257999,-79.537864838557,34,4.5,4.6,4.6,102,0,1,1,0,1,1,0,13.7,LOLA Mía  (102 Check-ins)<br>Price: $34.<br>Rating: 13.7/15.
1002,Casa Tua (San Francisco) ,['Italiana'],Panamá,San Francisco,Avenida Los Fundadores entre calles 75 y 76,8.9906478815944,-79.503082484007,34,4.3,4.4,4.3,1276,0,0,1,0,1,0,0,13.0,Casa Tua (San Francisco)  (1276 Check-ins)<br>Price: $34.<br>Rating: 13.0/15.
937,Santa Rita ,"['Española', 'Argentina']",Panamá,Casco Antiguo,"Av. Eloy Alfaro y calle 11, Hotel Casa Panamá, PB",8.954399,-79.536748,34,4.7,4.7,4.7,1123,0,1,1,0,1,0,0,14.100000000000001,Santa Rita  (1123 Check-ins)<br>Price: $34.<br>Rating: 14.1/15.
1013,Lazotea Rooftop ,['Latinoamericana'],Panamá,Casco Antiguo,"Av. Eloy Alfaro, calle 11, Hotel Casa Panamá",8.9541035411143,-79.53641295433,34,4.1,4.1,4.6,1229,0,1,0,0,1,0,0,12.799999999999999,Lazotea Rooftop  (1229 Check-ins)<br>Price: $34.<br>Rating: 12.8/15.
935,Segundo Muelle (Balboa Boutiques) ,['Peruana'],Panamá,Bella Vista,"Av. Balboa, Plaza Balboa Boutique, piso 2",8.975942562027,-79.520606026053,34,4.7,4.6,4.7,1352,0,1,1,0,1,0,0,14.0,Segundo Muelle (Balboa Boutiques)  (1352 Check-ins)<br>Price: $34.<br>Rating: 14.0/15.
940,La Vespa (Area Bancaria) ,['Italiana'],Panamá,Marbella/Area Bancaria,"Calle 51 Este con Calle Manuel Maria Icaza, Torre Magna Corp, Local 1",8.9824099294289,-79.522733688354,34,4.7,4.7,4.5,817,1,1,1,0,1,1,1,13.9,La Vespa (Area Bancaria)  (817 Check-ins)<br>Price: $34.<br>Rating: 13.9/15.
1015,Casa Casco (Terraza) ,['Internacional'],Panamá,Casco Antiguo,Calle 10 Este. Plaza Herrera,8.951634599999998,-79.5368788,34,3.8,3.9,4.8,98,0,0,0,0,0,0,0,12.5,Casa Casco (Terraza)  (98 Check-ins)<br>Price: $34.<br>Rating: 12.5/15.
927,Muelle 67 ,['Pescados y Mariscos'],Panamá,San Francisco,"Calle 67, diagonal a Bodega Mi Amiga",8.995503999999999,-79.512323,34,4.8,4.1,3.6,394,1,0,0,0,0,0,0,12.499999999999998,Muelle 67  (394 Check-ins)<br>Price: $34.<br>Rating: 12.5/15.
964,Mostaza ,"['Internacional', 'Argentina']",Panamá,Casco Antiguo,"Calle 3A y Avenida A, frente al Arco Chato. San Felipe",8.9512314481083,-79.533226490021,34,4.6,4.4,4.3,454,0,0,1,0,1,0,0,13.3,Mostaza  (454 Check-ins)<br>Price: $34.<br>Rating: 13.3/15.
961,Cafe Balear (Antiguo Jaleo) ,"['Española', 'Internacional']",Panamá,Bella Vista,"Calle 48, Edificio Trona Planta Baja",8.9768569221127,-79.527497291565,34,4.6,4.4,4.5,520,0,0,1,0,1,0,0,13.5,Cafe Balear (Antiguo Jaleo)  (520 Check-ins)<br>Price: $34.<br>Rating: 13.5/15.
1020,Wan Hao ,['China'],Panamá,Condado del Rey,Plaza 88,9.029658706686,-79.52503100037599,34,4.4,3.5,2.7,87,0,1,1,0,1,0,0,10.600000000000001,Wan Hao  (87 Check-ins)<br>Price: $34.<br>Rating: 10.6/15.
954,Casa Stizzoli ,['Italiana'],Panamá,San Francisco,Calle 73 Este,8.9946629010413,-79.507212677246,34,4.6,4.6,4.7,998,0,1,1,0,1,0,0,13.899999999999999,Casa Stizzoli  (998 Check-ins)<br>Price: $34.<br>Rating: 13.9/15.
1021,Soy Restaurant ,"['Peruana', 'Japonesa']",Panamá,Paitilla/Punta Pacifica,"Hard Rock Hotel, a un costado de Multicentro. Piso AS1",8.9775563513793,-79.51807737350501,35,4.3,4.3,4.5,454,1,1,1,0,1,0,0,13.1,Soy Restaurant  (454 Check-ins)<br>Price: $35.<br>Rating: 13.1/15.
968,Ginza Teppanyaki ,['Japonesa'],Panamá,El Carmen/El Cangrejo,Calle Eusebio A. Morales y Calle D,8.9867971689478,-79.526145458221,35,4.6,4.5,4.2,268,0,1,1,0,0,0,0,13.3,Ginza Teppanyaki  (268 Check-ins)<br>Price: $35.<br>Rating: 13.3/15.
947,Lessep's Bistro ,['Francesa'],Panamá,Casco Antiguo,"Avenida A, Calle 4",8.9522170766775,-79.533902406693,35,4.7,4.8,4.6,96,1,1,1,0,1,0,1,14.1,Lessep's Bistro  (96 Check-ins)<br>Price: $35.<br>Rating: 14.1/15.
946,El Madroño Restaurante & Tapas ,"['Española', 'Mediterránea']",Panamá,Bella Vista,"Av. 5A B sur,Detrás de la Contraloría",8.9763727520104,-79.52653236687199,35,4.7,4.6,4.2,221,0,0,1,0,1,0,0,13.5,El Madroño Restaurante & Tapas  (221 Check-ins)<br>Price: $35.<br>Rating: 13.5/15.
926,Siete Mares ,"['Internacional', 'Mediterránea']",Panamá,El Carmen/El Cangrejo,Calle Guatemala,8.987313778801099,-79.524439573288,35,4.8,4.7,4.7,652,0,1,1,0,1,0,0,14.2,Siete Mares  (652 Check-ins)<br>Price: $35.<br>Rating: 14.2/15.
938,Patagonia Grill ,"['Parrillada', 'Argentina']",Panamá,San Francisco,Via Cincuentenario y Calle 4ta Sur,8.992689126836598,-79.498958587646,35,4.7,4.3,4.2,1007,0,1,1,0,1,0,0,13.2,Patagonia Grill  (1007 Check-ins)<br>Price: $35.<br>Rating: 13.2/15.
985,Casa Escondida ,['Internacional'],Panamá,San Francisco,"Calle 72 Este, casa 112",8.988617565409198,-79.507128554492,35,4.5,4.4,4.6,324,0,0,0,0,0,0,0,13.5,Casa Escondida  (324 Check-ins)<br>Price: $35.<br>Rating: 13.5/15.
1009,Salsipuedes ,"['Panameña', 'Gourmet']",Panamá,Marbella/Area Bancaria,Ave. Aquilino de la Guardia. Hotel Bristol Panama,8.9807539351544,-79.525061314819,36,4.2,4.4,4.4,664,0,1,1,0,1,1,0,13.000000000000002,Salsipuedes  (664 Check-ins)<br>Price: $36.<br>Rating: 13.0/15.
999,Bay View ,['Internacional'],Panamá,Bella Vista,"Av. Balboa, Intercontinental Miramar, Area del lobby.",8.9750952727839,-79.524796844053,36,4.4,4.5,4.5,176,0,1,1,0,1,0,0,13.4,Bay View  (176 Check-ins)<br>Price: $36.<br>Rating: 13.4/15.
923,Bay View ,['Internacional'],Panamá,Bella Vista,"Av. Balboa, Intercontinental Miramar, Area del lobby.",8.9750952727839,-79.524796844053,36,4.4,4.5,4.5,176,0,1,1,0,1,0,0,13.4,Bay View  (176 Check-ins)<br>Price: $36.<br>Rating: 13.4/15.
1031,Barcelona ,"['Internacional', 'Tapas']",Panamá,Paitilla/Punta Pacifica,"Calle Punta Colon, Hotel JW Marriott, piso 14",8.9746314563827,-79.506855010986,36,3.8,4.0,4.2,172,0,1,1,0,1,0,0,12.0,Barcelona  (172 Check-ins)<br>Price: $36.<br>Rating: 12.0/15.
958,La Fragata ,['Española'],Panamá,Obarrio,Av Samuel Lewis Calle 59 y 60 Edificio 85,8.9876449385761,-79.517658948898,36,4.6,4.6,4.5,760,0,0,1,0,1,0,0,13.7,La Fragata  (760 Check-ins)<br>Price: $36.<br>Rating: 13.7/15.
962,Prime Steak House ,"['Internacional', 'Parrillada']",Panamá,Obarrio,"Calle 57, Obarrio. PB Sortis Hotel, Spa & Casino",8.987798300000001,-79.52042829999999,36,4.6,4.4,4.5,513,0,1,1,0,1,0,0,13.5,Prime Steak House  (513 Check-ins)<br>Price: $36.<br>Rating: 13.5/15.
973,Casa Urrutia ,['Española'],Panamá,Obarrio,Calle 58 Este,8.989796145102801,-79.520593285561,36,4.5,4.5,4.4,3127,0,1,1,0,1,0,0,13.4,Casa Urrutia  (3127 Check-ins)<br>Price: $36.<br>Rating: 13.4/15.
994,Moró ,['Internacional'],Panamá,Bella Vista,"Avenida Aquilino de la Guardia, W Hotel Panamá",8.9800379986674,-79.524916966934,36,4.4,4.7,4.6,373,0,0,1,0,1,0,0,13.700000000000001,Moró  (373 Check-ins)<br>Price: $36.<br>Rating: 13.7/15.
944,Le Bistrot ,['Internacional'],Panamá,Marbella/Area Bancaria,"Calle 53, Centro Comercial Florida, primer piso",8.9803818198842,-79.519434571266,37,4.7,4.7,4.2,450,0,1,1,0,1,1,0,13.600000000000001,Le Bistrot  (450 Check-ins)<br>Price: $37.<br>Rating: 13.6/15.
963,Tanino Bistro ,"['De Autor', 'Francesa']",Panamá,San Francisco,"Final de Vía Porras, al lado de Canavaggio Wine Boutique",8.9909135640745,-79.500761056038,37,4.6,4.3,4.0,477,0,0,1,0,1,0,0,12.899999999999999,Tanino Bistro  (477 Check-ins)<br>Price: $37.<br>Rating: 12.9/15.
952,Brazzeiro ,"['Brasilera', 'Rodizio']",Panamá,Obarrio,"Soho Mall, Piso 3",8.983262319354699,-79.519225071025,37,4.6,4.5,4.5,1138,0,1,1,0,1,0,0,13.6,Brazzeiro  (1138 Check-ins)<br>Price: $37.<br>Rating: 13.6/15.
936,Gaucho's Steak House ,"['Parrillada', 'Argentina']",Panamá,Bella Vista,Calle 48 y Calle Uruguay,8.9776623253929,-79.52511548995999,37,4.7,4.6,4.2,1279,0,0,1,0,0,0,0,13.5,Gaucho's Steak House  (1279 Check-ins)<br>Price: $37.<br>Rating: 13.5/15.
933,Los Años Locos (San Francisco) ,"['Parrillada', 'Argentina']",Panamá,San Francisco,Calle 74 y Calle 50,8.992166563852,-79.50555279851,37,4.7,4.6,4.6,2136,0,1,1,0,1,0,0,13.9,Los Años Locos (San Francisco)  (2136 Check-ins)<br>Price: $37.<br>Rating: 13.9/15.
990,Bambú ,"['Asiática', 'Fusion']",Panamá,Costa del Este,"Av. Paseo del Mar, MMG Tower, Planta Baja",9.0081248134096,-79.477435103059,38,4.4,4.5,4.5,999,0,1,1,0,1,0,0,13.4,Bambú  (999 Check-ins)<br>Price: $38.<br>Rating: 13.4/15.
953,Chin Chin ,['Asiática'],Panamá,Bella Vista,"Av. Balboa, Torre Yoo, planta baja",8.976079325957802,-79.523515560748,38,4.6,4.6,4.6,999,1,0,1,0,1,1,0,13.799999999999999,Chin Chin  (999 Check-ins)<br>Price: $38.<br>Rating: 13.8/15.
932,Os Segredos Da Carne ,"['Brasilera', 'Rodizio']",Panamá,Bella Vista,Federico Boyd y Calle 51,8.979824188511,-79.527336359024,38,4.7,4.6,4.5,2277,0,0,1,0,1,0,0,13.8,Os Segredos Da Carne  (2277 Check-ins)<br>Price: $38.<br>Rating: 13.8/15.
1022,Solo Restaurante ,"['De Autor', 'Internacional']",Panamá,El Carmen/El Cangrejo,"Eusebio A.Morales, Riande Granada Urban Hotel",8.986171937576,-79.524976015091,38,4.3,4.4,4.5,281,1,1,1,0,1,0,0,13.2,Solo Restaurante  (281 Check-ins)<br>Price: $38.<br>Rating: 13.2/15.
971,Niba ,"['Panameña', 'Gourmet']",Panamá,Marbella/Area Bancaria,"Avenida Balboa. Hotel Hilton Panama, nivel L2",8.975929315214199,-79.52253788709601,38,4.6,4.7,4.7,104,0,1,1,0,1,0,0,14.0,Niba  (104 Check-ins)<br>Price: $38.<br>Rating: 14.0/15.
